bandwidth_0,time_0,bandwidth_1,time_1,bandwidth_2,time_2,bandwidth_3,time_3,bandwidth_4,time_4,bandwidth_5,time_5,bandwidth_6,time_6,bandwidth_7,time_7,bandwidth_8,time_8,bandwidth_9,time_9,bandwidth_10,time_10,bandwidth_11,time_11,bandwidth_12,time_12,bandwidth_13,time_13,
0.0113636,0.011264,0.05,0.01024,,,0.888889,0.009216,3.2,0.01024,12.8,0.01024,46.5455,0.011264,170.667,0.012288,481.882,0.017408,642.51,0.052224,728.178,0.18432,756.548,0.709632,744.727,2.88358,744.992,11.5302,
0.0113636,0.011264,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,481.882,0.017408,655.36,0.0512,728.178,0.18432,755.458,0.710656,747.648,2.87232,745.058,11.5292,
0.0125,0.01024,0.0555556,0.009216,,,0.888889,0.009216,3.2,0.01024,12.8,0.01024,51.2,0.01024,170.667,0.012288,481.882,0.017408,642.51,0.052224,728.178,0.18432,757.642,0.708608,748.715,2.86822,744.661,11.5354,
0.0113636,0.011264,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,668.735,0.050176,732.246,0.183296,755.458,0.710656,749.25,2.86618,744.793,11.5333,
0.0125,0.01024,0.05,0.01024,,,0.888889,0.009216,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,481.882,0.017408,655.36,0.0512,744.727,0.180224,755.458,0.710656,750.86,2.86003,745.19,11.5272,
0.0113636,0.011264,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,642.51,0.052224,736.36,0.182272,756.548,0.709632,751.398,2.85798,744.86,11.5323,
0.0125,0.01024,0.0555556,0.009216,,,0.888889,0.009216,3.2,0.01024,11.6364,0.011264,51.2,0.01024,170.667,0.012288,481.882,0.017408,668.735,0.050176,732.246,0.183296,755.458,0.710656,747.115,2.87437,745.124,11.5282,
0.0104167,0.012288,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,642.51,0.052224,744.727,0.180224,755.458,0.710656,746.583,2.87642,745.124,11.5282,
0.0125,0.01024,0.0555556,0.009216,,,0.888889,0.009216,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,372.364,0.022528,642.51,0.052224,732.246,0.183296,751.129,0.714752,749.518,2.86515,744.926,11.5313,
0.0113636,0.011264,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,481.882,0.017408,655.36,0.0512,728.178,0.18432,755.458,0.710656,744.992,2.88256,745.124,11.5282,
0.0125,0.01024,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,12.8,0.01024,46.5455,0.011264,170.667,0.012288,481.882,0.017408,668.735,0.050176,736.36,0.182272,753.287,0.712704,749.25,2.86618,745.455,11.5231,
0.0125,0.01024,0.0454545,0.011264,,,0.8,0.01024,3.2,0.01024,12.8,0.01024,46.5455,0.011264,170.667,0.012288,455.111,0.018432,655.36,0.0512,736.36,0.182272,754.371,0.71168,748.983,2.8672,745.654,11.52,
0.0125,0.01024,0.0555556,0.009216,,,0.8,0.01024,3.2,0.01024,12.8,0.01024,46.5455,0.011264,170.667,0.012288,455.111,0.018432,655.36,0.0512,736.36,0.182272,756.548,0.709632,751.129,2.85901,745.19,11.5272,
0.0125,0.01024,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,12.8,0.01024,46.5455,0.011264,170.667,0.012288,455.111,0.018432,630.154,0.053248,740.52,0.181248,754.371,0.71168,746.849,2.87539,745.257,11.5261,
0.0125,0.01024,0.05,0.01024,,,0.8,0.01024,2.90909,0.011264,12.8,0.01024,46.5455,0.011264,170.667,0.012288,455.111,0.018432,655.36,0.0512,740.52,0.181248,754.371,0.71168,747.115,2.87437,744.661,11.5354,
0.00961538,0.013312,0.05,0.01024,,,0.8,0.01024,3.2,0.01024,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,455.111,0.018432,655.36,0.0512,740.52,0.181248,755.458,0.710656,750.323,2.86208,744.595,11.5364,
0.0125,0.01024,0.0555556,0.009216,,,0.8,0.01024,3.2,0.01024,12.8,0.01024,46.5455,0.011264,170.667,0.012288,481.882,0.017408,655.36,0.0512,740.52,0.181248,753.287,0.712704,750.054,2.8631,744.529,11.5374,
0.0125,0.01024,0.0454545,0.011264,,,0.8,0.01024,3.2,0.01024,12.8,0.01024,46.5455,0.011264,170.667,0.012288,455.111,0.018432,642.51,0.052224,728.178,0.18432,756.548,0.709632,750.86,2.86003,745.058,11.5292,
0.0125,0.01024,0.0555556,0.009216,,,0.8,0.01024,3.2,0.01024,12.8,0.01024,46.5455,0.011264,170.667,0.012288,481.882,0.017408,668.735,0.050176,728.178,0.18432,756.548,0.709632,751.129,2.85901,744.86,11.5323,
0.0125,0.01024,0.05,0.01024,,,0.8,0.01024,2.90909,0.011264,11.6364,0.011264,46.5455,0.011264,170.667,0.012288,481.882,0.017408,668.735,0.050176,728.178,0.18432,753.287,0.712704,748.983,2.8672,744.727,11.5343,
