bandwidth_0,time_0,bandwidth_1,time_1,bandwidth_2,time_2,bandwidth_3,time_3,bandwidth_4,time_4,bandwidth_5,time_5,bandwidth_6,time_6,bandwidth_7,time_7,bandwidth_8,time_8,bandwidth_9,time_9,bandwidth_10,time_10,bandwidth_11,time_11,bandwidth_12,time_12,bandwidth_13,time_13,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.8,0.01024,2.66667,0.012288,11.6364,0.011264,39.3846,0.013312,128,0.016384,256,0.032768,330.99,0.101376,398.395,0.336896,542.18,0.990208,550.145,3.90349,547.524,15.6887,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.666667,0.012288,2.66667,0.012288,11.6364,0.011264,42.6667,0.012288,128,0.016384,256,0.032768,334.367,0.100352,397.188,0.33792,542.741,0.989184,549.856,3.90554,547.524,15.6887,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.8,0.01024,2.66667,0.012288,10.6667,0.012288,42.6667,0.012288,120.471,0.017408,256,0.032768,334.367,0.100352,397.188,0.33792,542.18,0.990208,550.001,3.90451,547.595,15.6867,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,120.471,0.017408,264.258,0.031744,330.99,0.101376,398.395,0.336896,542.18,0.990208,549.856,3.90554,547.559,15.6877,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,42.6667,0.012288,128,0.016384,256,0.032768,334.367,0.100352,397.188,0.33792,541.62,0.991232,549.856,3.90554,547.559,15.6877,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,128,0.016384,256,0.032768,334.367,0.100352,398.395,0.336896,542.741,0.989184,550.289,3.90246,547.774,15.6815,
0.0113636,0.011264,0.05,0.01024,0.181818,0.011264,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,128,0.016384,264.258,0.031744,334.367,0.100352,397.188,0.33792,542.741,0.989184,550.001,3.90451,547.559,15.6877,
0.0125,0.01024,0.05,0.01024,0.181818,0.011264,0.666667,0.012288,2.90909,0.011264,10.6667,0.012288,39.3846,0.013312,128,0.016384,256,0.032768,334.367,0.100352,397.188,0.33792,541.62,0.991232,550.001,3.90451,547.738,15.6826,
0.0113636,0.011264,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.90909,0.011264,10.6667,0.012288,42.6667,0.012288,128,0.016384,256,0.032768,330.99,0.101376,398.395,0.336896,542.741,0.989184,550.289,3.90246,547.416,15.6918,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.66667,0.012288,11.6364,0.011264,39.3846,0.013312,120.471,0.017408,256,0.032768,330.99,0.101376,397.188,0.33792,542.741,0.989184,550.001,3.90451,547.488,15.6897,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,128,0.016384,256,0.032768,330.99,0.101376,397.188,0.33792,542.741,0.989184,550.001,3.90451,547.345,15.6938,
0.0113636,0.011264,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.90909,0.011264,11.6364,0.011264,39.3846,0.013312,128,0.016384,256,0.032768,334.367,0.100352,398.395,0.336896,543.867,0.987136,549.856,3.90554,547.095,15.701,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.66667,0.012288,10.6667,0.012288,39.3846,0.013312,120.471,0.017408,256,0.032768,334.367,0.100352,398.395,0.336896,545.565,0.984064,549.856,3.90554,547.452,15.6908,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.66667,0.012288,10.6667,0.012288,42.6667,0.012288,128,0.016384,256,0.032768,334.367,0.100352,398.395,0.336896,545.565,0.984064,549.856,3.90554,547.702,15.6836,
0.0125,0.01024,0.05,0.01024,0.2,0.01024,0.727273,0.011264,2.66667,0.012288,11.6364,0.011264,42.6667,0.012288,128,0.016384,256,0.032768,337.814,0.099328,397.188,0.33792,544.432,0.986112,550.001,3.90451,547.595,15.6867,
